1_DMSO_1	2_DMSO_2	3_Sora_1	4_Sora_2	5_Tram_1	6_Tram_2
ENSG00000134020	0	0	1	0	0	0
ENSG00000248738	0	0	0	0	0	0
ENSG00000253142	0	0	0	0	1	0
ENSG00000240116	0	0	0	0	0	0
ENSG00000245025	2	1	0	0	1	6
ENSG00000008853	69	67	47	67	96	87
ENSG00000120889	3689	2828	1715	1993	3145	2203
ENSG00000246130	5	1	6	1	1	4
ENSG00000253616	16	24	26	43	26	15
ENSG00000173535	27	29	32	55	37	31
ENSG00000173530	2185	1815	1126	1327	2111	1524
ENSG00000253930	26	34	8	4	23	12
ENSG00000104689	869	784	286	365	574	425
ENSG00000243265	1	0	0	2	0	2
ENSG00000246582	62	61	59	64	62	69
ENSG00000250714	0	0	0	0	0	0
ENSG00000147457	766	751	577	788	718	693
ENSG00000104679	226	253	229	286	309	300
ENSG00000134013	4	6	7	4	7	4
ENSG00000253837	0	1	0	0	1	0
ENSG00000197217	712	702	633	765	836	666
ENSG00000253390	2	2	0	0	0	0
ENSG00000253483	1	0	0	2	0	3
ENSG00000253986	0	2	1	0	0	1
ENSG00000147454	323	279	264	391	382	300
ENSG00000268085	0	0	0	0	0	0
ENSG00000215298	0	0	0	0	0	0
ENSG00000252067	0	0	0	0	0	0
ENSG00000253488	0	0	0	1	0	1
ENSG00000167034	0	0	1	1	1	2
ENSG00000180053	0	1	0	0	0	0
ENSG00000253471	0	0	0	0	0	0
ENSG00000254002	0	0	0	0	0	0
ENSG00000216123	0	0	0	0	0	0
ENSG00000271118	0	0	0	0	0	0
ENSG00000207027	0	0	0	0	0	0
ENSG00000159167	0	1	1	0	1	0
ENSG00000207201	0	0	0	0	0	0
ENSG00000253891	0	0	0	0	0	0
ENSG00000042980	34	44	28	37	26	39
ENSG00000253535	4	6	2	5	4	5
ENSG00000134028	0	0	0	0	0	0
ENSG00000069206	0	0	0	0	0	0
ENSG00000253643	0	0	1	0	0	0
ENSG00000272163	1	1	1	2	2	2
ENSG00000104722	21	14	23	20	15	15
ENSG00000104725	4	1	3	5	4	5
ENSG00000272157	0	0	0	0	0	0
ENSG00000253832	0	0	0	0	0	0
ENSG00000253670	0	0	0	0	0	0
ENSG00000241811	0	0	0	0	0	0
ENSG00000147459	1155	980	937	1059	1217	963
ENSG00000147437	7	5	11	4	6	9
ENSG00000253476	2	1	3	4	2	2
ENSG00000104756	1144	1184	1065	1186	1220	996
ENSG00000184661	604	679	691	789	749	749
ENSG00000253100	0	0	0	0	0	0
ENSG00000253342	0	0	0	0	0	0
ENSG00000254178	0	0	0	0	1	0
ENSG00000221818	0	1	1	1	0	0
ENSG00000248731	0	0	0	0	0	0
ENSG00000199620	0	0	0	0	0	0
ENSG00000249213	0	0	0	0	0	0
ENSG00000221914	2154	1951	1859	2235	2454	1940
ENSG00000228451	11	4	6	4	6	8
ENSG00000104765	1912	1295	1671	1813	2249	1480
ENSG00000253430	0	0	0	0	0	0
ENSG00000251203	0	1	0	0	0	1
ENSG00000254362	0	0	0	0	0	0
ENSG00000240694	7	5	5	6	7	8
ENSG00000092964	1685	1596	927	1271	1831	1506
ENSG00000253208	0	0	0	0	0	0
ENSG00000120907	1	1	1	0	1	0
ENSG00000240519	0	0	0	0	0	0
ENSG00000253813	0	0	0	0	0	0
ENSG00000215288	0	0	0	0	0	0
ENSG00000221616	0	0	0	0	0	0
ENSG00000253899	3	3	3	2	4	2
ENSG00000253903	0	0	0	0	0	0
ENSG00000221623	0	0	0	0	0	0
ENSG00000253888	0	0	0	0	0	0
ENSG00000015592	0	0	0	2	0	0
ENSG00000104228	178	224	142	160	209	189
ENSG00000120899	667	676	561	673	701	543
ENSG00000120903	1	0	0	0	0	0
ENSG00000120915	7	13	14	11	16	10
ENSG00000234770	0	0	0	0	0	0
ENSG00000120885	601	693	680	903	718	829
ENSG00000168077	1	1	2	6	2	1
ENSG00000222862	0	0	0	0	0	0
ENSG00000253560	0	0	0	0	0	0
ENSG00000265075	0	0	0	0	0	0
ENSG00000147419	805	950	912	1032	975	878
ENSG00000253875	0	0	0	0	0	0
ENSG00000238624	0	0	0	0	0	0
ENSG00000171320	452	485	500	620	589	524
ENSG00000202242	0	0	0	0	0	0
ENSG00000168078	240	229	263	315	324	267
ENSG00000253176	0	0	0	0	0	1
ENSG00000168079	2	1	0	1	0	1
ENSG00000265847	0	0	0	0	0	0
ENSG00000253290	0	0	0	0	0	0
ENSG00000253615	0	0	0	0	0	0
ENSG00000253397	0	0	0	0	0	0
ENSG00000189233	0	1	0	3	0	1
ENSG00000134014	522	526	429	505	586	523
ENSG00000250516	0	0	0	0	0	0
ENSG00000253907	0	0	0	0	0	0
ENSG00000253690	1	0	0	0	0	0
ENSG00000239198	2	3	0	1	1	2
ENSG00000168081	0	0	0	0	0	0
ENSG00000186918	1105	1122	1059	1375	1429	1265
ENSG00000214050	1	4	1	0	3	1
ENSG00000254370	0	0	0	0	0	0
ENSG00000207361	0	0	0	0	0	0
ENSG00000253567	0	0	0	0	0	0
ENSG00000104290	27	21	6	12	19	11
ENSG00000265251	0	0	0	0	0	0
ENSG00000202411	0	0	0	0	0	0
ENSG00000012232	3076	2907	2360	2903	3014	2536
ENSG00000246339	3	2	3	5	2	2
ENSG00000104299	390	454	363	412	462	455
ENSG00000254034	1	1	0	4	1	1
ENSG00000242958	0	0	0	0	1	0
ENSG00000147421	240	192	193	221	272	206
ENSG00000259196	0	0	0	0	0	0
ENSG00000200719	0	0	0	1	0	0
ENSG00000259366	30	17	24	29	31	26
ENSG00000259607	0	0	0	0	0	0
ENSG00000197892	30142	27884	23203	28992	30122	23662
ENSG00000254129	1	1	1	1	0	0
ENSG00000264328	2	0	0	1	0	0
ENSG00000253770	0	0	0	0	0	0
ENSG00000212034	0	0	0	0	0	0
ENSG00000263392	0	0	0	0	0	0
ENSG00000266476	0	0	0	0	0	0
ENSG00000120875	18012	16270	4372	5436	12636	9063
ENSG00000260253	17	13	10	9	11	11
ENSG00000253632	16	24	11	21	14	16
ENSG00000253182	2	1	0	0	3	1
ENSG00000243844	1	0	1	0	0	1
ENSG00000251191	62	72	63	56	67	60
ENSG00000253490	0	0	0	3	2	1
ENSG00000248964	6	6	7	5	8	12
ENSG00000254086	0	0	0	0	0	0
ENSG00000253604	0	0	0	0	0	0
ENSG00000253279	1	0	1	0	0	0
ENSG00000221003	0	0	0	0	0	1
ENSG00000264788	0	0	0	0	0	0
ENSG00000254013	3	0	1	1	1	5
ENSG00000239175	0	0	0	0	0	0
ENSG00000133872	9996	11286	10032	12033	11874	10648
ENSG00000272256	1	0	2	2	1	0
ENSG00000104660	5695	6118	4818	5572	5890	5075
ENSG00000241511	9	11	11	9	11	5
ENSG00000177669	4	5	8	4	4	10
ENSG00000271869	19	13	14	33	16	26
ENSG00000104671	2904	2841	2469	2831	3065	2460
ENSG00000253708	1	0	2	1	5	1
ENSG00000272375	6	13	3	6	20	10
ENSG00000248159	8	7	8	9	6	7
ENSG00000254316	0	0	0	0	0	1
ENSG00000253346	0	0	0	0	0	0
ENSG00000254152	0	1	0	1	1	1
ENSG00000127589	174	220	165	139	99	192
ENSG00000254109	101	128	107	127	111	108
ENSG00000157110	6333	6231	6089	7230	6830	6119
ENSG00000197265	7555	7786	6131	7374	7443	6140
ENSG00000253112	0	0	1	0	0	1
ENSG00000253457	0	0	1	0	0	0
ENSG00000254172	0	0	0	0	0	0
ENSG00000104687	22772	24438	20623	25890	23706	21056
ENSG00000104691	901	1131	690	810	957	989
ENSG00000271081	0	0	0	1	0	0
ENSG00000104695	15950	15311	12219	14994	15661	11543
ENSG00000133863	1	6	2	2	2	3
ENSG00000253204	1	1	2	1	0	2
ENSG00000253793	0	0	0	1	0	0
ENSG00000172733	2	0	4	3	1	1
ENSG00000165392	3533	3705	3019	3467	3818	3481
ENSG00000253579	0	0	0	0	0	1
ENSG00000253961	1	2	1	0	2	0
ENSG00000229211	1	0	0	0	0	0
ENSG00000253377	0	0	0	0	0	1
ENSG00000254095	0	0	0	0	0	0
ENSG00000253275	0	0	0	0	0	0
ENSG00000222468	0	0	0	0	0	0
ENSG00000157168	0	0	2	0	1	0
ENSG00000253974	0	0	0	0	0	0
ENSG00000253222	0	0	0	0	0	0
ENSG00000252261	0	0	0	0	0	0
ENSG00000200246	0	0	0	0	0	0
ENSG00000254049	0	0	0	0	0	0
ENSG00000272327	0	0	0	0	2	0
ENSG00000212407	0	0	0	0	0	0
ENSG00000247134	0	0	1	0	0	0
ENSG00000254346	0	1	0	0	0	0
ENSG00000254090	0	0	0	0	0	0
ENSG00000253393	0	1	0	0	0	0
ENSG00000265562	0	0	0	0	0	0
ENSG00000253993	0	0	0	0	0	0
ENSG00000252735	0	0	0	0	1	0
ENSG00000272338	63	66	64	75	89	66
ENSG00000172728	2259	2647	2353	2857	2696	2510
ENSG00000254061	0	0	0	0	1	0
ENSG00000129696	1097	1180	1251	1356	1257	1170
ENSG00000198042	4365	4887	2108	2529	3835	3419
ENSG00000239039	0	0	0	0	0	0
ENSG00000253232	0	0	0	0	0	0
ENSG00000252505	0	0	0	0	0	0
ENSG00000253995	0	0	0	0	0	2
ENSG00000133874	260	221	291	380	366	240
ENSG00000240189	0	0	0	0	0	0
ENSG00000133878	1	0	1	2	0	0
ENSG00000253642	0	0	0	0	2	1
ENSG00000253684	0	0	0	0	0	0
ENSG00000263794	0	0	0	0	0	0
ENSG00000253569	0	0	0	0	0	0
ENSG00000240738	5	1	1	5	2	4
ENSG00000188512	10	8	16	4	5	6
ENSG00000254194	0	1	0	0	0	0
ENSG00000254302	0	0	1	0	1	0
ENSG00000253108	1	0	0	0	0	0
ENSG00000254033	0	0	0	0	0	0
ENSG00000215264	0	1	0	1	0	1
ENSG00000254344	0	0	0	0	0	1
ENSG00000243181	34	31	40	37	29	29
ENSG00000265560	0	0	0	0	0	0
ENSG00000156687	0	0	0	2	0	2
ENSG00000232024	17	28	13	25	23	23
ENSG00000233863	0	0	0	0	0	0
ENSG00000253452	0	0	0	0	0	0
ENSG00000253524	0	0	0	0	0	0
ENSG00000254309	0	0	0	0	0	0
ENSG00000252663	0	0	0	0	0	0
ENSG00000253504	0	0	0	0	0	0
ENSG00000254384	0	0	0	0	0	0
ENSG00000253685	0	0	0	0	0	0
ENSG00000253610	0	0	0	0	0	0
ENSG00000206871	0	0	0	0	0	0
ENSG00000254320	0	0	0	0	0	1
ENSG00000253363	0	0	0	0	0	0
ENSG00000244708	0	0	0	0	0	0
ENSG00000199985	0	0	0	0	0	0
ENSG00000215262	0	0	0	0	0	0
ENSG00000219491	0	0	0	1	0	0
ENSG00000243503	0	0	0	0	0	0
ENSG00000254038	0	0	0	1	0	0
ENSG00000253650	0	0	0	0	0	0
ENSG00000253123	0	0	0	0	0	0
ENSG00000253746	5	3	4	3	5	5
ENSG00000253161	47	50	56	93	67	57
ENSG00000253388	0	0	0	0	0	0
ENSG00000253414	62	66	73	98	88	89
ENSG00000254111	0	0	0	1	1	1
ENSG00000254290	131	164	124	197	205	188
ENSG00000254306	0	0	0	0	1	0
ENSG00000253344	0	0	0	0	1	0
ENSG00000223215	0	0	0	0	0	0
ENSG00000183779	4027	4064	5277	6982	5460	5054
ENSG00000253181	0	0	0	0	0	1
ENSG00000183154	0	3	3	1	1	3
ENSG00000147475	3294	3740	3191	4054	3823	3469
ENSG00000233170	8	7	9	8	8	5
ENSG00000147471	2271	2433	2274	2728	2577	2344
ENSG00000020181	17	8	4	8	9	15
ENSG00000104221	197	210	226	277	266	222
ENSG00000156675	6205	6065	7169	8717	6918	5635
ENSG00000241032	0	0	0	0	0	0
ENSG00000169154	0	0	0	0	0	0
ENSG00000264965	1	0	0	0	0	1
ENSG00000188778	0	0	0	0	0	0
ENSG00000270865	0	0	0	0	0	0
ENSG00000187840	2191	2277	2084	2706	2478	2378
ENSG00000260949	2	4	1	2	1	4
ENSG00000272128	1	0	0	0	0	1
ENSG00000129691	1766	1781	1898	2284	2104	1855
ENSG00000253437	0	0	0	0	0	0
ENSG00000240015	0	0	1	0	0	2
ENSG00000147465	0	2	0	2	3	1
ENSG00000253356	0	0	0	1	0	0
ENSG00000175324	485	535	485	594	533	547
ENSG00000253739	0	0	0	1	0	0
ENSG00000156735	781	862	853	1012	977	807
ENSG00000248585	0	0	0	0	0	0
ENSG00000085788	2229	2298	2280	2696	2639	2264
ENSG00000147535	776	732	724	925	820	747
ENSG00000147548	3055	2996	3178	3783	3589	3092
ENSG00000255487	0	1	0	0	0	0
ENSG00000254898	0	0	0	0	0	0
ENSG00000272092	8	7	7	4	12	7
ENSG00000165046	80	88	56	52	53	67
ENSG00000254981	0	1	0	0	0	0
ENSG00000272159	0	0	0	0	0	0
ENSG00000077782	7	9	6	3	3	1
ENSG00000255201	0	0	0	0	0	0
ENSG00000239218	0	0	0	1	0	1
ENSG00000196166	2	0	0	0	0	0
ENSG00000253361	0	5	3	1	2	2
ENSG00000254100	3	2	3	2	2	3
ENSG00000253570	21	18	11	17	20	12
ENSG00000254321	0	0	0	0	0	0
ENSG00000147526	2051	2457	1394	1810	1889	1891
ENSG00000207258	0	0	0	0	0	0
ENSG00000253586	0	0	0	0	0	0
ENSG00000253829	0	1	0	0	0	0
ENSG00000169499	2048	2058	1594	1801	2064	1680
ENSG00000253645	0	0	0	0	0	0
ENSG00000169495	6	12	7	11	17	7
ENSG00000169490	1088	1069	1001	1312	1329	1088
ENSG00000168615	17411	16589	16911	20002	20846	16214
ENSG00000207199	0	0	0	0	0	0
ENSG00000197140	21	39	19	26	34	27
ENSG00000243095	1	2	1	2	2	1
ENSG00000253160	0	1	0	0	0	0
ENSG00000196115	0	0	0	0	0	0
ENSG00000197475	0	0	0	1	0	0
ENSG00000254067	0	0	0	0	0	0
ENSG00000252176	0	0	0	0	0	0
ENSG00000254082	0	0	0	0	0	0
ENSG00000168619	0	0	0	0	0	0
ENSG00000104755	0	1	0	0	0	0
ENSG00000221018	0	0	0	0	0	0
ENSG00000253332	1	0	0	0	1	0
ENSG00000253233	0	0	0	0	0	0
ENSG00000131203	0	0	0	0	0	0
ENSG00000253939	0	0	0	0	0	0
ENSG00000253838	0	0	0	0	0	0
ENSG00000254287	0	0	0	0	0	0
ENSG00000188676	1	0	1	0	0	1
ENSG00000253790	0	0	0	0	0	0
ENSG00000253381	0	0	0	0	0	0
ENSG00000253665	0	0	0	0	0	0
ENSG00000176907	1	2	1	2	1	0
ENSG00000254143	0	0	0	0	0	0
ENSG00000253802	0	0	0	0	0	0
ENSG00000253354	0	0	0	0	0	0
ENSG00000272479	0	0	0	0	0	0
ENSG00000165061	0	0	0	0	0	0
ENSG00000254383	0	0	0	0	0	0
ENSG00000206867	0	0	0	0	0	0
ENSG00000104332	0	2	0	0	0	0
ENSG00000263372	0	0	0	0	0	0
ENSG00000239281	0	0	0	1	0	0
ENSG00000253509	0	0	0	0	0	0
ENSG00000206852	0	0	0	0	0	0
ENSG00000238936	0	0	0	0	0	0
ENSG00000253396	0	0	0	0	0	0
ENSG00000147533	1421	1477	1440	1606	1660	1405
ENSG00000253943	1	0	0	2	0	0
ENSG00000147536	761	979	793	1006	934	966
ENSG00000253133	1	0	2	6	2	3
ENSG00000253174	0	1	2	1	0	0
ENSG00000158669	3111	3455	2506	3129	3416	3152
ENSG00000264578	0	0	0	0	0	0
ENSG00000165066	0	1	0	0	0	1
ENSG00000029534	176	212	139	218	192	200
ENSG00000221035	0	0	0	0	0	0
ENSG00000253389	1	0	0	0	0	0
ENSG00000207101	0	1	0	1	0	0
ENSG00000260588	5	2	3	5	9	8
ENSG00000241834	0	0	0	0	0	0
ENSG00000083168	4111	4144	3555	4269	4315	3730
ENSG00000256905	2	0	1	1	0	0
ENSG00000238966	0	0	0	0	0	0
ENSG00000244235	0	0	0	0	0	0
ENSG00000253135	0	0	0	0	0	0
ENSG00000271938	0	0	0	0	0	0
ENSG00000261449	1	0	0	0	0	0
ENSG00000070718	1153	1155	770	1012	1143	1025
ENSG00000104368	142	99	101	101	129	125
ENSG00000238714	0	0	0	0	0	0
ENSG00000253408	1	1	2	1	0	0
ENSG00000104365	1137	1116	918	1125	1280	1141
ENSG00000070501	861	813	741	957	889	709
ENSG00000240395	21	11	15	14	17	15
ENSG00000104371	13	13	12	14	28	18
ENSG00000078668	4130	4615	3766	4640	4692	4525
ENSG00000168575	3312	3267	2697	3468	3471	3031
ENSG00000254131	2	0	0	0	0	0
ENSG00000254165	4	4	2	2	10	5
ENSG00000176209	585	611	658	744	818	667
ENSG00000272233	0	0	0	0	0	0
ENSG00000147432	0	0	0	0	0	1
ENSG00000255101	0	0	1	1	0	0
ENSG00000255361	0	0	0	0	0	1
ENSG00000147434	0	0	1	1	0	0
ENSG00000131931	440	508	342	412	502	410
ENSG00000120925	677	728	740	894	842	757
ENSG00000242719	1	0	0	0	0	0
ENSG00000266044	0	0	0	0	0	0
ENSG00000168172	1028	1018	1268	1403	1440	1062
ENSG00000202514	0	0	0	0	0	0
ENSG00000254673	0	0	0	0	0	0
ENSG00000168522	1759	1641	1439	1695	1932	1630
ENSG00000200731	0	0	0	0	0	0
ENSG00000185900	522	618	475	568	581	529
ENSG00000254198	167	180	150	156	150	165
ENSG00000165102	1152	1057	1180	1348	1441	1172
ENSG00000253611	0	0	0	0	0	0
ENSG00000253884	0	0	0	0	0	0
ENSG00000255166	1	0	0	0	0	3
ENSG00000253312	0	0	0	0	0	0
ENSG00000253186	0	0	0	0	0	0
ENSG00000253606	0	1	2	1	0	0
ENSG00000253486	0	0	0	0	0	0
ENSG00000234713	0	0	0	0	0	0
ENSG00000253707	0	0	0	1	0	0
ENSG00000188877	0	0	0	0	0	0
ENSG00000238509	0	0	0	0	0	0
ENSG00000255497	0	0	0	0	0	0
ENSG00000264094	0	0	0	0	0	0
ENSG00000254342	0	0	0	0	0	0
ENSG00000201329	0	0	0	0	0	0
ENSG00000222630	0	0	0	0	0	0
ENSG00000250637	1	0	0	0	0	0
ENSG00000254069	0	0	0	0	0	0
ENSG00000253319	0	0	0	0	0	0
ENSG00000253418	0	0	0	0	0	0
ENSG00000254145	0	0	0	0	0	0
ENSG00000253748	0	0	0	0	0	0
ENSG00000253195	0	0	0	0	0	0
ENSG00000221295	0	0	0	0	0	0
ENSG00000253845	0	0	0	0	0	0
ENSG00000253198	0	0	0	0	0	0
ENSG00000255915	0	0	0	0	0	0
ENSG00000253425	0	0	0	0	0	0
ENSG00000248498	6	2	0	0	6	3
ENSG00000254070	0	0	0	0	0	0
ENSG00000251470	1	2	0	1	1	1
ENSG00000228984	0	0	0	0	0	0
ENSG00000250857	1	1	0	0	0	0
ENSG00000253314	0	0	0	0	0	0
ENSG00000253828	0	0	0	0	0	0
ENSG00000252594	0	0	0	0	0	0
ENSG00000254118	0	0	0	0	0	1
ENSG00000254156	0	0	0	0	0	0
ENSG00000253803	0	0	0	0	0	0
ENSG00000253745	0	0	0	0	0	0
ENSG00000253782	0	0	0	0	0	0
ENSG00000215179	1	2	4	1	2	1
ENSG00000222099	0	0	0	0	0	0
ENSG00000264231	0	0	0	0	0	0
ENSG00000248347	1	0	0	0	0	0
ENSG00000200986	0	0	0	0	0	0
ENSG00000188873	17	14	16	11	14	14
ENSG00000248531	0	1	0	0	0	0
ENSG00000254348	0	0	0	0	0	0
ENSG00000255366	0	1	0	1	0	0
ENSG00000253502	0	0	0	0	0	0
ENSG00000253817	0	0	0	0	0	0
ENSG00000215177	0	0	0	0	0	0
ENSG00000164808	1331	1432	1459	1690	1625	1437
ENSG00000253330	10	4	10	13	10	14
ENSG00000269924	0	1	0	1	1	0
ENSG00000251354	1	0	0	0	2	1
ENSG00000254065	0	0	0	0	0	3
ENSG00000207369	0	0	0	0	0	0
ENSG00000221869	129	110	169	243	220	158
ENSG00000253729	22278	23789	20486	25348	23331	21664
ENSG00000207450	0	0	0	0	0	1
ENSG00000211562	0	0	0	0	0	0
ENSG00000104738	7349	8152	7403	8806	8453	8742
ENSG00000222522	1	1	0	1	0	0
ENSG00000169139	2483	2679	2228	2490	2848	2377
ENSG00000253843	0	0	0	1	0	0
ENSG00000253654	0	0	0	0	0	0
ENSG00000252710	0	0	0	0	0	0
ENSG00000224594	0	0	0	0	0	0
ENSG00000253140	0	1	3	5	1	0
ENSG00000253608	0	1	0	0	1	3
ENSG00000253688	0	0	0	0	0	0
ENSG00000233858	1	0	3	0	1	0
ENSG00000253702	0	0	0	0	0	0
ENSG00000253455	0	0	0	0	0	0
ENSG00000253892	1	0	2	0	1	0
ENSG00000034239	1	0	1	0	0	2
ENSG00000233109	1	0	0	0	1	0
ENSG00000019549	20	17	8	10	10	14
ENSG00000168333	0	0	0	0	1	1
ENSG00000253474	0	0	0	0	0	0
ENSG00000199640	0	0	0	0	0	0
ENSG00000254268	0	0	0	0	0	0
ENSG00000253380	0	0	0	0	0	0
ENSG00000253206	0	0	0	0	0	0
ENSG00000253810	3	1	1	4	7	4
ENSG00000253484	0	0	0	0	0	0
ENSG00000271148	0	0	0	0	0	0
ENSG00000147481	0	1	1	1	0	2
ENSG00000253849	0	0	0	0	0	0
ENSG00000254392	0	0	0	0	0	0
ENSG00000254358	0	0	0	0	0	0
ENSG00000253340	0	0	0	0	0	0
ENSG00000201316	0	0	0	0	0	0
ENSG00000253664	0	0	0	0	0	0
ENSG00000147485	2	1	3	1	0	0
ENSG00000254025	0	0	1	0	0	1
ENSG00000254225	0	0	1	0	0	0
ENSG00000272076	1	1	3	1	1	0
ENSG00000168300	901	847	1054	1227	1191	985
ENSG00000232941	0	0	0	0	0	0
ENSG00000253475	0	0	0	0	0	0
ENSG00000228801	59	69	94	85	88	98
ENSG00000272024	2	0	2	2	5	3
ENSG00000253844	6	3	4	12	3	2
ENSG00000254136	2	0	1	0	0	0
ENSG00000147488	19	21	23	33	21	36
ENSG00000254314	0	0	0	0	0	0
ENSG00000253551	0	0	0	0	0	0
ENSG00000253924	1	0	0	0	0	0
ENSG00000240534	0	0	0	0	0	0
ENSG00000196711	0	0	0	0	1	0
ENSG00000023287	2784	2656	2312	2770	2965	2449
ENSG00000271555	0	0	0	0	0	1
ENSG00000183729	0	0	0	0	0	0
ENSG00000248911	0	0	0	0	0	0
ENSG00000265835	0	0	0	0	0	0
ENSG00000251871	0	0	0	0	0	0
ENSG00000250494	0	0	0	0	0	0
ENSG00000254687	0	0	0	0	0	0
ENSG00000082556	1	1	0	1	2	1
ENSG00000260484	0	0	0	0	0	0
ENSG00000253369	0	0	0	0	0	0
ENSG00000254204	0	0	0	0	0	0
ENSG00000237807	0	1	2	0	1	1
ENSG00000240919	5	2	10	4	2	3
ENSG00000206144	3	3	0	0	1	0
ENSG00000253668	0	0	0	0	0	0
ENSG00000047249	1294	1308	1298	1684	1428	1279
ENSG00000147509	6	5	11	7	11	6
ENSG00000272457	0	0	0	0	0	0
ENSG00000244159	0	0	0	0	0	0
ENSG00000200528	0	0	0	0	0	0
ENSG00000187735	5550	5540	4742	5726	5903	4870
ENSG00000253667	2	4	6	2	3	5
ENSG00000260955	2	0	2	1	0	1
ENSG00000120992	6194	6194	5117	5926	7981	5637
ENSG00000254274	0	0	1	0	2	0
ENSG00000137547	2360	2387	1767	2258	2574	2275
ENSG00000251835	0	0	0	0	0	1
ENSG00000270980	0	0	0	0	1	0
ENSG00000253840	0	0	0	0	0	0
ENSG00000199212	0	0	0	0	0	0
ENSG00000244107	0	0	0	0	0	0
ENSG00000164736	1	0	0	0	0	1
ENSG00000270275	0	0	0	0	0	0
ENSG00000226098	3	2	5	8	3	5
ENSG00000254142	0	0	0	0	0	0
ENSG00000104237	0	0	1	0	0	0
ENSG00000254608	0	0	1	0	0	0
ENSG00000253114	0	0	1	0	0	0
ENSG00000206579	0	1	1	1	1	0
ENSG00000253976	0	0	0	0	0	0
ENSG00000253857	0	0	0	0	0	0
ENSG00000248522	1	1	1	0	1	1
ENSG00000254357	0	0	0	0	0	0
ENSG00000221589	0	0	0	0	0	0
ENSG00000167904	823	756	644	742	749	663
ENSG00000222955	0	0	0	0	0	0
ENSG00000137574	2022	2226	1692	1919	2141	2085
ENSG00000254087	3518	4030	3740	4413	4117	3899
ENSG00000254325	1	0	0	0	0	1
ENSG00000199405	0	0	0	0	0	0
ENSG00000216204	0	0	0	0	0	0
ENSG00000240905	1	1	0	1	0	5
ENSG00000271722	6	5	10	12	8	8
ENSG00000241997	0	0	1	0	0	0
ENSG00000236814	12	23	22	19	28	12
ENSG00000008988	31307	31124	31730	38673	34701	31583
ENSG00000238650	0	0	0	0	0	0
ENSG00000253603	1	1	0	2	0	1
ENSG00000248578	2	8	4	7	11	8
ENSG00000172680	1	0	0	0	1	1
ENSG00000221093	0	0	0	0	0	0
ENSG00000181690	267	259	343	358	381	273
ENSG00000170791	1152	1294	1215	1421	1350	1277
ENSG00000272343	3	4	1	3	4	4
ENSG00000254216	0	0	0	0	0	0
ENSG00000170786	1800	1867	1073	1370	1741	1293
ENSG00000253542	0	0	0	0	0	0
ENSG00000181195	0	1	0	1	0	0
ENSG00000254254	0	0	0	0	1	0
ENSG00000253541	8	6	9	6	4	8
ENSG00000246430	0	1	1	0	0	0
ENSG00000253139	0	0	0	0	0	0
ENSG00000241431	7	7	8	8	5	9
ENSG00000254055	0	0	0	0	0	0
ENSG00000270328	0	0	0	1	0	0
ENSG00000206975	0	2	1	0	0	1
ENSG00000197334	1	5	1	1	0	1
ENSG00000104331	7126	7599	5759	6638	7397	6258
ENSG00000222205	0	0	0	0	0	0
ENSG00000253301	0	0	0	0	0	0
ENSG00000220984	0	0	0	0	0	0
ENSG00000251142	0	0	0	0	0	0
ENSG00000253614	1	0	0	0	0	0
ENSG00000215117	0	0	0	0	0	0
ENSG00000202265	0	0	0	0	0	0
ENSG00000253871	0	0	0	0	1	0
ENSG00000243050	1	0	0	0	0	0
ENSG00000253821	0	0	0	1	0	0
ENSG00000252057	0	0	0	0	0	0
ENSG00000253322	0	0	0	0	0	0
ENSG00000254139	0	0	0	0	1	0
ENSG00000253376	0	0	0	0	0	0
ENSG00000205293	0	1	0	1	0	0
ENSG00000169122	0	0	0	1	0	0
ENSG00000253523	0	0	0	0	0	0
ENSG00000253116	0	0	0	0	0	0
ENSG00000242595	0	0	0	0	0	0
ENSG00000253281	0	0	0	0	0	0
ENSG00000215114	1484	1528	1380	1593	1654	1425
ENSG00000250031	2	0	5	0	1	3
ENSG00000167910	0	0	0	0	0	0
ENSG00000254103	0	0	0	0	0	0
ENSG00000137575	10714	11371	9388	11429	11435	8953
ENSG00000035681	350	423	329	411	426	365
ENSG00000242970	4	4	4	4	4	5
ENSG00000238433	0	0	0	0	0	0
ENSG00000198846	2	0	0	0	0	0
ENSG00000201231	0	0	0	0	0	0
ENSG00000254048	0	0	0	0	0	0
ENSG00000167912	0	0	0	0	0	0
ENSG00000206853	0	0	0	0	0	0
ENSG00000201763	0	0	0	0	0	0
ENSG00000254150	0	0	0	0	0	0
ENSG00000253260	0	0	0	0	0	0
ENSG00000253879	0	0	1	0	1	0
ENSG00000253413	0	0	0	0	0	0
ENSG00000253723	0	0	0	0	0	0
ENSG00000254775	0	0	0	0	0	0
ENSG00000254954	0	0	0	0	0	0
ENSG00000178538	0	3	0	0	0	0
ENSG00000251396	4	9	14	24	16	11
ENSG00000226301	0	0	0	0	0	0
ENSG00000255840	0	0	0	0	0	0
ENSG00000252753	0	0	0	0	1	0
ENSG00000104388	6860	7014	6854	7884	8306	6538
ENSG00000255321	1	0	0	0	0	0
ENSG00000228862	0	1	0	3	0	2
ENSG00000254869	0	0	0	0	1	1
ENSG00000255289	0	0	0	0	0	0
ENSG00000171316	4687	4866	3060	3606	4663	4224
ENSG00000254432	1	0	0	0	0	0
ENSG00000271377	0	0	0	0	0	0
ENSG00000254777	3	1	1	1	0	3
